"uri","label"
"http://publications.europa.eu/resource/authority/resource-type/OWNINI_OPIN_DRAFT_NATION_LEGIS","Own-initiative opinion on draft national legislation"
"http://publications.europa.eu/resource/authority/resource-type/NEWSLETTER","Newsletter"
"http://publications.europa.eu/resource/authority/resource-type/NOTE_GUID","Guidance note"
"http://publications.europa.eu/resource/authority/resource-type/SPEECH","Speech"
"http://publications.europa.eu/resource/authority/resource-type/MAGAZINE","Magazine"
"http://publications.europa.eu/resource/authority/resource-type/MATERIAL_PROM","Promotional material"
"http://publications.europa.eu/resource/authority/resource-type/BUDGET_DISCHARGE","Budgetary discharge"
"http://publications.europa.eu/resource/authority/resource-type/GLOSSARY","Glossary"
"http://publications.europa.eu/resource/authority/resource-type/REQ_OPIN","Request for an opinion"
"http://publications.europa.eu/resource/authority/resource-type/ACT_DEL_DRAFT","Draft delegated act"
"http://publications.europa.eu/resource/authority/resource-type/PROG_WORK_COM","Commission work programme"
"http://publications.europa.eu/resource/authority/resource-type/ACT_IMPL_DRAFT","Draft implementing act"
"http://publications.europa.eu/resource/authority/resource-type/ANNOUNC_NEWS","News announcement"
"http://publications.europa.eu/resource/authority/resource-type/REPORT_PROGRESS","Progress report"
"http://publications.europa.eu/resource/authority/resource-type/NOTICE_STAKEHOLDER","Notice to stakeholders"
"http://publications.europa.eu/resource/authority/resource-type/PLAN_STRATEGIC","Strategic plan"
"http://publications.europa.eu/resource/authority/resource-type/ACT_DEL","Delegated act"
"http://publications.europa.eu/resource/authority/resource-type/ARTICLE_NEWS","News article"
"http://publications.europa.eu/resource/authority/resource-type/SCHEDULE","Schedule"
"http://publications.europa.eu/resource/authority/resource-type/PLAN_MANAGEMENT","Management plan"
"http://publications.europa.eu/resource/authority/resource-type/PRESENTATION","Presentation"
"http://publications.europa.eu/resource/authority/resource-type/RECO_ADOPT_INTERNATION","Recommendation adopted by bodies created by international agreements"
"http://publications.europa.eu/resource/authority/resource-type/REG_ADOPT_INTERNATION","Regulation adopted by bodies created by international agreements"
"http://publications.europa.eu/resource/authority/resource-type/AGENDA","Agenda"
"http://publications.europa.eu/resource/authority/resource-type/DEC_ADOPT_INTERNATION","Decision adopted by bodies created by international agreements"
"http://publications.europa.eu/resource/authority/resource-type/QUESTIONNAIRE","Questionnaire"
"http://publications.europa.eu/resource/authority/resource-type/FORECAST","Forecast"
"http://publications.europa.eu/resource/authority/resource-type/PAPER_SCIENTIFIC","Scientific paper"
"http://publications.europa.eu/resource/authority/resource-type/EXCH_INFO_EUMS","Member State information exchange"
"http://publications.europa.eu/resource/authority/resource-type/ACTION_DOC","Action document"
"http://publications.europa.eu/resource/authority/resource-type/PROG_WORK_DEP","Department work programme"
"http://publications.europa.eu/resource/authority/resource-type/PLAN_NATIONAL","National plan"
"http://publications.europa.eu/resource/authority/resource-type/REPORT_ANNUAL_MAN_PERFORM","Annual management and performance report"
"http://publications.europa.eu/resource/authority/resource-type/FORM_REQ_COMM_DOC","Request form for communication post about a document"
"http://publications.europa.eu/resource/authority/resource-type/FORM_REQ_COMM_OJ","Request form for communication post about Official Journal"
"http://publications.europa.eu/resource/authority/resource-type/TWD","Technical working document"
"http://publications.europa.eu/resource/authority/resource-type/CFE_IMPACT_ASSESS","Call for evidence for an impact assessment"
"http://publications.europa.eu/resource/authority/resource-type/CALL_FOR_EVIDENCE","Call for evidence for an initiative"
"http://publications.europa.eu/resource/authority/resource-type/BRIEFING_CONSIL","Council briefing"
"http://publications.europa.eu/resource/authority/resource-type/CFE_EVL_FC","Call for evidence for an evaluation or fitness check"
"http://publications.europa.eu/resource/authority/resource-type/INTERNAL_DOC_CONSIL","Council internal document"
"http://publications.europa.eu/resource/authority/resource-type/CFE_COMBINED","Call for evidence for an evaluation and impact assessment run in parallel"
"http://publications.europa.eu/resource/authority/resource-type/LIST_ADMIN_BUDG","List of administrative and budgetary matters"
"http://publications.europa.eu/resource/authority/resource-type/MINUTES_DIRECTORS_GENERAL","Minutes of the Directors-General meeting"
"http://publications.europa.eu/resource/authority/resource-type/REFDATA_ASSET","Reference data asset"
"http://publications.europa.eu/resource/authority/resource-type/DAY_NOTE_EMPOWER","Day note of empowerment procedures"
"http://publications.europa.eu/resource/authority/resource-type/DAY_NOTE_DEL","Day note of delegation procedures"
"http://publications.europa.eu/resource/authority/resource-type/NOTE_AUTHENTICATION","Authentication note"
"http://publications.europa.eu/resource/authority/resource-type/REFDATA_PUB","Reference data publication"
"http://publications.europa.eu/resource/authority/resource-type/TENTAT_AGENDA_COM_MEETING","Tentative agenda for forthcoming Commission meeting"
"http://publications.europa.eu/resource/authority/resource-type/MINUTES_INCOMING_PRESIDENCY","Minutes from a meeting with incoming presidency"
"http://publications.europa.eu/resource/authority/resource-type/WHOISWHO_ASSET","Whoiswho asset"
"http://publications.europa.eu/resource/authority/resource-type/ACTS_LEGIS_INSTRUMENTS","Legislative acts and other instruments"
"http://publications.europa.eu/resource/authority/resource-type/EXPLANATORY_COUNCIL","Council explanatory"
"http://publications.europa.eu/resource/authority/resource-type/DOC_ADMIN_BUDG","Document related to administrative/budgetary matter"
"http://publications.europa.eu/resource/authority/resource-type/DOC_CONTROL_INFRING","Document related to infringements control"
"http://publications.europa.eu/resource/authority/resource-type/DOC_THIRD_BODIES","Document related to a meeting with the constitutional bodies of European/third country governments"
"http://publications.europa.eu/resource/authority/resource-type/MINUTES_COM_MEETING","Minutes of Commission meeting"
"http://publications.europa.eu/resource/authority/resource-type/LIST_WRITTEN_PROC_SIGNIF","List of significant written procedures"
"http://publications.europa.eu/resource/authority/resource-type/POSIT_EP","Position of the European Parliament"
"http://publications.europa.eu/resource/authority/resource-type/DOC_COMPETENCE_CAB","Document related to the cabinets competence distribution"
"http://publications.europa.eu/resource/authority/resource-type/NOTE_SG","Note of the Secretary-General"
"http://publications.europa.eu/resource/authority/resource-type/OUTCOME_PROCEEDINGS","Outcome of proceedings"
"http://publications.europa.eu/resource/authority/resource-type/LIST_COM_ON_DUTY","List of the Members of the Commission on duty"
"http://publications.europa.eu/resource/authority/resource-type/REFDATA_PUB_DOC","Reference data publication documentation"
"http://publications.europa.eu/resource/authority/resource-type/AGENDA_COM_MEETING","Agenda of Commission meeting"
"http://publications.europa.eu/resource/authority/resource-type/DAY_NOTE_WRITTEN","Day note of written procedures"
"http://publications.europa.eu/resource/authority/resource-type/DOC_STATE_AID","Document related to state aid control"
"http://publications.europa.eu/resource/authority/resource-type/REFDATA_ASSET_DOC","Reference data asset documentation"
"http://publications.europa.eu/resource/authority/resource-type/TIMETABLE_COM_MEETING","Timetable of Commission meetings"
"http://publications.europa.eu/resource/authority/resource-type/PATENT","Patent"
