"uri","label"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_FRA_PAR","Representation in France – Paris"
"http://publications.europa.eu/resource/authority/corporate-body/EACI","Executive Agency for Competitiveness and Innovation"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_NLD","Liaison Office in the Netherlands"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_NLD","Liaison Office in the Netherlands"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_DEU","Representation in Germany"
"http://publications.europa.eu/resource/authority/corporate-body/GIW","Directorate-General for Industry and Economy"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_COOP_EEC_ISR","EEC–Israel Cooperation Council"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_AUT","Liaison Office in Austria"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_AUT","Liaison Office in Austria"
"http://publications.europa.eu/resource/authority/corporate-body/IMI","IMI 2 Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/IMI","IMI 2 Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EC_CHE","EC–Switzerland Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_LVA","EC–Latvia Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_JOIN","Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/ARTEMIS","Artemis Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/CFCA","European Fisheries Control Agency"
"http://publications.europa.eu/resource/authority/corporate-body/CFCA","European Fisheries Control Agency"
"http://publications.europa.eu/resource/authority/corporate-body/UNICEF","United Nations Children’s Fund"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EEC_SWE","EEC–Sweden Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/EFTA","European Free Trade Association"
"http://publications.europa.eu/resource/authority/corporate-body/ERC","European Research Council Executive Agency"
"http://publications.europa.eu/resource/authority/corporate-body/ERC","European Research Council Executive Agency"
"http://publications.europa.eu/resource/authority/corporate-body/ERC","European Research Council Executive Agency"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_UKR","Delegation to Ukraine"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_UKR","Delegation to Ukraine"
"http://publications.europa.eu/resource/authority/corporate-body/COR_COTER","Commission for Territorial Cohesion Policy and EU Budget"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_FRA_PAR","Liaison Office in France – Paris"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_FRA_PAR","Liaison Office in France – Paris"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_ROU","Representation in Romania"
"http://publications.europa.eu/resource/authority/corporate-body/REPRES_BGR","Representation in Bulgaria"
"http://publications.europa.eu/resource/authority/corporate-body/OTIF","Intergovernmental Organisation for International Carriage by Rail"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX_EEC_EFTA","EEC–EFTA Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_PRT","Liaison Office in Portugal"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_PRT","Liaison Office in Portugal"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_LTU","EC–Lithuania Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/COR_CIVEX","Commission for Citizenship, Governance, Institutional and External Affairs"
"http://publications.europa.eu/resource/authority/corporate-body/EP_GROUP_ECNS","European Conservative Group"
"http://publications.europa.eu/resource/authority/corporate-body/CDT","Translation Centre"
"http://publications.europa.eu/resource/authority/corporate-body/CDT","Translation Centre"
"http://publications.europa.eu/resource/authority/corporate-body/DEVCO","Directorate-General for International Cooperation and Development"
"http://publications.europa.eu/resource/authority/corporate-body/ENER","Directorate-General for Energy"
"http://publications.europa.eu/resource/authority/corporate-body/ENER","Directorate-General for Energy"
"http://publications.europa.eu/resource/authority/corporate-body/OSHA","European Agency for Safety and Health at Work"
"http://publications.europa.eu/resource/authority/corporate-body/OSHA","European Agency for Safety and Health at Work"
"http://publications.europa.eu/resource/authority/corporate-body/SESAR","Single European Sky ATM Research 3 Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/SESAR","Single European Sky ATM Research 3 Joint Undertaking"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_RUS","Delegation to Russia"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_RUS","Delegation to Russia"
"http://publications.europa.eu/resource/authority/corporate-body/ECDC","European Centre for Disease Prevention and Control"
"http://publications.europa.eu/resource/authority/corporate-body/ECDC","European Centre for Disease Prevention and Control"
"http://publications.europa.eu/resource/authority/corporate-body/EP_LIBE","Committee on Civil Liberties, Justice and Home Affairs"
"http://publications.europa.eu/resource/authority/corporate-body/EP_LIBE","Committee on Civil Liberties, Justice and Home Affairs"
"http://publications.europa.eu/resource/authority/corporate-body/EIGE","European Institute for Gender Equality"
"http://publications.europa.eu/resource/authority/corporate-body/EIGE","European Institute for Gender Equality"
"http://publications.europa.eu/resource/authority/corporate-body/EIPA","European Institute of Public Administration"
"http://publications.europa.eu/resource/authority/corporate-body/JRCGEEL","Institute for Reference Materials and Measurements"
"http://publications.europa.eu/resource/authority/corporate-body/UNECE","United Nations Economic Commission for Europe"
"http://publications.europa.eu/resource/authority/corporate-body/CPVO","Community Plant Variety Office"
"http://publications.europa.eu/resource/authority/corporate-body/CPVO","Community Plant Variety Office"
"http://publications.europa.eu/resource/authority/corporate-body/EP_RELA","Committee on External Economic Relations"
"http://publications.europa.eu/resource/authority/corporate-body/IHCP","Institute for Health and Consumer Protection"
"http://publications.europa.eu/resource/authority/corporate-body/EFTA_COURT","EFTA Court"
"http://publications.europa.eu/resource/authority/corporate-body/EP_PECH","Committee on Fisheries"
"http://publications.europa.eu/resource/authority/corporate-body/EP_PECH","Committee on Fisheries"
"http://publications.europa.eu/resource/authority/corporate-body/EURCOU","European Council"
"http://publications.europa.eu/resource/authority/corporate-body/EURCOU","European Council"
"http://publications.europa.eu/resource/authority/corporate-body/EURCOU","European Council"
"http://publications.europa.eu/resource/authority/corporate-body/COR_SEDEC","Commission for Social Policy, Education, Employment, Research and Culture"
"http://publications.europa.eu/resource/authority/corporate-body/COUN_ASS_EC_BGR","EC–Bulgaria Association Council"
"http://publications.europa.eu/resource/authority/corporate-body/FSU","Forward Studies Unit"
"http://publications.europa.eu/resource/authority/corporate-body/EP_OFF_GBR_EDI","Liaison Office in the United Kingdom – Edinburgh"
"http://publications.europa.eu/resource/authority/corporate-body/CNECT","Directorate-General for Communications Networks, Content and Technology"
"http://publications.europa.eu/resource/authority/corporate-body/CNECT","Directorate-General for Communications Networks, Content and Technology"
"http://publications.europa.eu/resource/authority/corporate-body/EP_PRES","Directorate-General for the Presidency"
"http://publications.europa.eu/resource/authority/corporate-body/EP_PRES","Directorate-General for the Presidency"
"http://publications.europa.eu/resource/authority/corporate-body/JRCSEV","Institute for Prospective Technological Studies"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MIX","Joint Committee"
"http://publications.europa.eu/resource/authority/corporate-body/COMMU","Directorate-General for Communication"
"http://publications.europa.eu/resource/authority/corporate-body/COMMU","Directorate-General for Communication"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BIH","Delegation to Bosnia and Herzegovina"
"http://publications.europa.eu/resource/authority/corporate-body/DEL_BIH","Delegation to Bosnia and Herzegovina"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_COOP_CUSTOM","Customs Cooperation Committee"
"http://publications.europa.eu/resource/authority/corporate-body/CMT_MON","Monetary Committee"
"http://publications.europa.eu/resource/authority/corporate-body/EEA","European Environment Agency"
"http://publications.europa.eu/resource/authority/corporate-body/EEA","European Environment Agency"
"http://publications.europa.eu/resource/authority/corporate-body/MPC","Migration Policy Centre"
"http://publications.europa.eu/resource/authority/corporate-body/EMSA","European Maritime Safety Agency"
"http://publications.europa.eu/resource/authority/corporate-body/EMSA","European Maritime Safety Agency"
"http://publications.europa.eu/resource/authority/corporate-body/LISA","European Agency for the Operational Management of Large-Scale IT Systems in the Area of Freedom, Security and Justice"
